item_id,genres,year_release,release_date
519910,Simulation,2016,2016-08-23
496310,Action,2016,2016-10-27
496310,Adventure,2016,2016-10-27
496310,Indie,2016,2016-10-27
517292,Casual,2016,2016-08-24
517292,Indie,2016,2016-08-24
517292,Simulation,2016,2016-08-24
517292,Strategy,2016,2016-08-24
512740,Casual,2016,2016-08-24
512740,Indie,2016,2016-08-24
517291,Casual,2016,2016-08-24
517291,Indie,2016,2016-08-24
517291,Simulation,2016,2016-08-24
517291,Strategy,2016,2016-08-24
517290,Casual,2016,2016-08-24
517290,Indie,2016,2016-08-24
517290,Simulation,2016,2016-08-24
517290,Strategy,2016,2016-08-24
476460,Casual,2016,2016-08-24
476460,Free to play,2016,2016-08-24
476460,Indie,2016,2016-08-24
476460,Strategy,2016,2016-08-24
512470,Action,2016,2016-08-24
512470,Adventure,2016,2016-08-24
512470,Free to play,2016,2016-08-24
512470,Indie,2016,2016-08-24
512470,Simulation,2016,2016-08-24
512470,Strategy,2016,2016-08-24
494524,Simulation,2016,2016-08-24
378610,Action,2016,2016-08-24
378610,Adventure,2016,2016-08-24
378610,Indie,2016,2016-08-24
494420,Action,2016,2016-08-24
494420,Adventure,2016,2016-08-24
494420,Indie,2016,2016-08-24
517700,Action,2016,2016-08-24
517700,Adventure,2016,2016-08-24
517700,Casual,2016,2016-08-24
517700,Indie,2016,2016-08-24
517700,Racing,2016,2016-08-24
517700,Rpg,2016,2016-08-24
517700,Simulation,2016,2016-08-24
517700,Strategy,2016,2016-08-24
517700,Early access,2016,2016-08-24
492963,Casual,2016,2016-08-23
492963,Simulation,2016,2016-08-23
511140,Adventure,2016,2016-08-24
511140,Casual,2016,2016-08-24
492960,Casual,2016,2016-08-23
492960,Simulation,2016,2016-08-23
492958,Casual,2016,2016-08-23
492958,Simulation,2016,2016-08-23
492961,Casual,2016,2016-08-23
492961,Simulation,2016,2016-08-23
492962,Casual,2016,2016-08-23
492962,Simulation,2016,2016-08-23
495371,Indie,2016,2016-08-23
495371,Strategy,2016,2016-08-23
510780,Strategy,2016,2016-08-23
471899,Simulation,2016,2016-08-23
491490,Simulation,2016,2016-08-23
513960,Action,2016,2016-09-15
513960,Indie,2016,2016-09-15
461860,Action,2016,2016-08-23
461860,Indie,2016,2016-08-23
461860,Strategy,2016,2016-08-23
418180,Action,2016,2016-08-22
418180,Indie,2016,2016-08-22
418180,Rpg,2016,2016-08-22
511450,Indie,2016,2016-08-22
511450,Simulation,2016,2016-08-22
511450,Strategy,2016,2016-08-22
513060,Adventure,2016,2016-08-22
513060,Casual,2016,2016-08-22
513060,Indie,2016,2016-08-22
513060,Rpg,2016,2016-08-22
513060,Strategy,2016,2016-08-22
513060,Early access,2016,2016-08-22
385240,Simulation,2016,2016-08-22
462860,Action,2016,2016-08-22
462860,Indie,2016,2016-08-22
462860,Rpg,2016,2016-08-22
504260,Casual,2013,2013-03-16
504260,Indie,2013,2013-03-16
422080,Action,2016,2016-08-22
422080,Indie,2016,2016-08-22
411380,Action,2016,2016-08-22
288220,Indie,2016,2016-08-22
288220,Simulation,2016,2016-08-22
519180,Casual,2016,2016-08-23
519180,Indie,2016,2016-08-23
519180,Simulation,2016,2016-08-23
519180,Strategy,2016,2016-08-23
373990,Adventure,2016,2016-08-23
373990,Indie,2016,2016-08-23
291410,Free to play,2016,2016-08-23
291410,Indie,2016,2016-08-23
291410,Strategy,2016,2016-08-23
518080,Adventure,2016,2016-08-19
518080,Indie,2016,2016-08-19
513990,Adventure,2016,2016-08-19
513990,Casual,2016,2016-08-19
513990,Indie,2016,2016-08-19
513990,Strategy,2016,2016-08-19
295205,Simulation,2016,2016-08-19
497611,Simulation,2016,2016-08-23
497611,Strategy,2016,2016-08-23
295204,Simulation,2016,2016-08-19
397370,Indie,2016,2016-08-19
397370,Massively multiplayer,2016,2016-08-19
397370,Rpg,2016,2016-08-19
295206,Simulation,2016,2016-08-19
511630,Indie,2016,2016-08-19
511630,Rpg,2016,2016-08-19
443260,Indie,2016,2016-08-19
443260,Rpg,2016,2016-08-19
443260,Simulation,2016,2016-08-19
443260,Strategy,2016,2016-08-19
514050,Action,1998,1998-12-31
514050,Strategy,1998,1998-12-31
460340,Adventure,2016,2016-08-19
460340,Indie,2016,2016-08-19
460340,Strategy,2016,2016-08-19
497680,Casual,2016,2016-08-19
497680,Indie,2016,2016-08-19
519950,Free to play,2016,2016-08-22
519950,Indie,2016,2016-08-22
519950,Simulation,2016,2016-08-22
497430,Indie,2016,2016-08-19
497430,Simulation,2016,2016-08-19
517240,Adventure,2016,2016-08-19
517240,Indie,2016,2016-08-19
517240,Rpg,2016,2016-08-19
515910,Action,2016,2016-08-19
515910,Casual,2016,2016-08-19
515910,Indie,2016,2016-08-19
468725,Casual,2016,2016-08-19
468725,Indie,2016,2016-08-19
468725,Rpg,2016,2016-08-19
468725,Simulation,2016,2016-08-19
468725,Strategy,2016,2016-08-19
514760,Adventure,2016,2016-08-19
514760,Casual,2016,2016-08-19
392370,Adventure,2016,2016-08-19
392370,Casual,2016,2016-08-19
392370,Indie,2016,2016-08-19
474880,Adventure,2017,2017-02-09
474880,Indie,2017,2017-02-09
474880,Rpg,2017,2017-02-09
474880,Strategy,2017,2017-02-09
474880,Early access,2017,2017-02-09
516622,Casual,2016,2016-08-22
516622,Indie,2016,2016-08-22
516622,Strategy,2016,2016-08-22
485900,Simulation,2016,2016-08-22
485900,Early access,2016,2016-08-22
366331,Free to play,2016,2016-08-22
366331,Indie,2016,2016-08-22
366331,Massively multiplayer,2016,2016-08-22
366331,Rpg,2016,2016-08-22
366331,Simulation,2016,2016-08-22
366331,Strategy,2016,2016-08-22
513040,Indie,2016,2016-08-17
515000,Adventure,2016,2016-08-17
515000,Casual,2016,2016-08-17
515000,Indie,2016,2016-08-17
515000,Rpg,2016,2016-08-17
515900,Action,2016,2016-08-15
515900,Indie,2016,2016-08-15
513930,Casual,2016,2016-08-13
513930,Indie,2016,2016-08-13
513930,Racing,2016,2016-08-13
513930,Simulation,2016,2016-08-13
514220,Action,2016,2016-05-13
514220,Adventure,2016,2016-05-13
514220,Indie,2016,2016-05-13
514220,Rpg,2016,2016-05-13
489090,Action,2016,2016-08-17
489090,Adventure,2016,2016-08-17
489090,Indie,2016,2016-08-17
489090,Rpg,2016,2016-08-17
489090,Simulation,2016,2016-08-17
489090,Strategy,2016,2016-08-17
426240,Action,2016,2016-08-17
426240,Adventure,2016,2016-08-17
426240,Indie,2016,2016-08-17
426240,Early access,2016,2016-08-17
513720,Strategy,2016,2016-08-17
511610,Action,2016,2016-08-19
511610,Casual,2016,2016-08-19
511610,Indie,2016,2016-08-19
511610,Early access,2016,2016-08-19
511230,Action,2016,2016-08-20
511230,Adventure,2016,2016-08-20
511230,Indie,2016,2016-08-20
509200,Action,2015,2015-11-22
509200,Adventure,2015,2015-11-22
509200,Indie,2015,2015-11-22
270070,Action,2016,2016-08-17
270070,Adventure,2016,2016-08-17
270070,Indie,2016,2016-08-17
270070,Rpg,2016,2016-08-17
513770,Action,2016,2016-08-18
513770,Casual,2016,2016-08-18
513770,Indie,2016,2016-08-18
516100,Action,2016,2016-08-18
516100,Casual,2016,2016-08-18
516100,Indie,2016,2016-08-18
514650,Casual,2016,2016-08-18
514650,Indie,2016,2016-08-18
514520,Indie,2016,2016-08-18
512450,Casual,2016,2016-08-18
512450,Indie,2016,2016-08-18
400180,Action,2016,2016-08-18
400180,Indie,2016,2016-08-18
400180,Strategy,2016,2016-08-18
509031,Action,2016,2016-08-18
509031,Indie,2016,2016-08-18
509031,Strategy,2016,2016-08-18
509030,Action,2016,2016-08-18
509030,Indie,2016,2016-08-18
509030,Strategy,2016,2016-08-18
509032,Action,2016,2016-08-18
509032,Indie,2016,2016-08-18
509032,Strategy,2016,2016-08-18
455340,Strategy,2016,2016-08-18
405670,Action,2016,2016-08-18
405670,Indie,2016,2016-08-18
405670,Early access,2016,2016-08-18
442051,Action,2016,2016-08-18
442051,Adventure,2016,2016-08-18
351410,Action,2012,2012-07-13
351410,Free to play,2012,2012-07-13
351410,Indie,2012,2012-07-13
517050,Action,2012,2012-07-01
517050,Free to play,2012,2012-07-01
517050,Indie,2012,2012-07-01
502560,Adventure,2016,2016-08-18
502560,Indie,2016,2016-08-18
502560,Strategy,2016,2016-08-18
514700,Adventure,2016,2016-08-18
514700,Casual,2016,2016-08-18
503710,Action,2016,2016-08-16
503710,Adventure,2016,2016-08-16
503710,Casual,2016,2016-08-16
503710,Indie,2016,2016-08-16
503710,Simulation,2016,2016-08-16
503710,Strategy,2016,2016-08-16
516620,Casual,2016,2016-08-16
516620,Indie,2016,2016-08-16
516620,Strategy,2016,2016-08-16
503440,Casual,2016,2016-08-02
503440,Indie,2016,2016-08-02
503440,Strategy,2016,2016-08-02
516320,Adventure,2016,2016-08-16
514320,Adventure,2016,2016-08-16
372750,Action,2016,2016-08-16
372750,Adventure,2016,2016-08-16
372750,Indie,2016,2016-08-16
372750,Simulation,2016,2016-08-16
372750,Early access,2016,2016-08-16
374520,Rpg,2016,2016-08-30
374520,Strategy,2016,2016-08-30
452440,Casual,2016,2016-08-17
512870,Simulation,2016,2016-08-17
512850,Simulation,2016,2016-08-17
275850,Action,2016,2016-08-12
275850,Adventure,2016,2016-08-12
506720,Action,2016,2016-08-12
506720,Adventure,2016,2016-08-12
506720,Indie,2016,2016-08-12
506720,Rpg,2016,2016-08-12
464620,Indie,2016,2016-08-12
464620,Rpg,2016,2016-08-12
509500,Indie,2016,2016-08-12
509500,Rpg,2016,2016-08-12
497850,Indie,2016,2016-08-12
497850,Simulation,2016,2016-08-12
497850,Strategy,2016,2016-08-12
510530,Indie,2016,2016-08-12
510530,Simulation,2016,2016-08-12
510530,Strategy,2016,2016-08-12
485640,Action,2016,2016-08-12
485640,Adventure,2016,2016-08-12
485640,Casual,2016,2016-08-12
485640,Indie,2016,2016-08-12
485640,Strategy,2016,2016-08-12
489660,Indie,2016,2016-08-12
486880,Casual,2016,2016-08-12
486880,Indie,2016,2016-08-12
486880,Strategy,2016,2016-08-12
510220,Rpg,2016,2016-08-12
510220,Strategy,2016,2016-08-12
509570,Action,2016,2016-08-12
509570,Adventure,2016,2016-08-12
509570,Indie,2016,2016-08-12
509570,Rpg,2016,2016-08-12
509570,Early access,2016,2016-08-12
495510,Adventure,2016,2016-08-12
495510,Indie,2016,2016-08-12
495510,Rpg,2016,2016-08-12
508600,Action,2016,2016-08-12
508600,Indie,2016,2016-08-12
508600,Simulation,2016,2016-08-12
508600,Strategy,2016,2016-08-12
513810,Adventure,2016,2016-06-18
513260,Adventure,2016,2016-08-14
513260,Casual,2016,2016-08-14
504490,Action,2016,2016-08-15
513980,Casual,2016,2016-08-14
513980,Indie,2016,2016-08-14
494470,Adventure,2016,2016-08-14
451230,Free to play,2016,2016-07-18
451230,Rpg,2016,2016-07-18
451230,Strategy,2016,2016-07-18
500760,Action,2016,2016-08-15
500760,Casual,2016,2016-08-15
500760,Indie,2016,2016-08-15
496850,Casual,2016,2016-08-15
496850,Indie,2016,2016-08-15
496850,Strategy,2016,2016-08-15
503720,Action,2016,2016-08-15
503720,Adventure,2016,2016-08-15
503720,Indie,2016,2016-08-15
503720,Massively multiplayer,2016,2016-08-15
503720,Rpg,2016,2016-08-15
451400,Action,2016,2016-08-11
451400,Indie,2016,2016-08-11
451400,Strategy,2016,2016-08-11
376943,Simulation,2016,2016-08-11
433740,Simulation,2016,2016-08-11
514470,Casual,2016,2016-08-15
514470,Strategy,2016,2016-08-15
495110,Adventure,2016,2016-08-11
495110,Casual,2016,2016-08-11
442052,Action,2016,2016-08-11
442052,Adventure,2016,2016-08-11
512622,Adventure,2016,2016-08-11
512622,Indie,2016,2016-08-11
512622,Rpg,2016,2016-08-11
512622,Simulation,2016,2016-08-11
512620,Adventure,2016,2016-08-11
512620,Indie,2016,2016-08-11
512620,Rpg,2016,2016-08-11
512620,Simulation,2016,2016-08-11
510800,Action,2016,2016-08-11
510800,Indie,2016,2016-08-11
510800,Racing,2016,2016-08-11
512621,Adventure,2016,2016-08-11
512621,Indie,2016,2016-08-11
512621,Rpg,2016,2016-08-11
512621,Simulation,2016,2016-08-11
515240,Indie,2016,2016-08-11
475430,Action,2016,2016-06-20
475430,Adventure,2016,2016-06-20
475430,Casual,2016,2016-06-20
475430,Indie,2016,2016-06-20
475430,Strategy,2016,2016-06-20
349250,Action,2016,2016-08-11
349250,Indie,2016,2016-08-11
349250,Early access,2016,2016-08-11
330880,Action,2016,2016-08-11
330880,Adventure,2016,2016-08-11
330880,Casual,2016,2016-08-11
330880,Massively multiplayer,2016,2016-08-11
330880,Rpg,2016,2016-08-11
330880,Early access,2016,2016-08-11
512380,Indie,2016,2016-08-09
512380,Rpg,2016,2016-08-09
512380,Strategy,2016,2016-08-09
513010,Indie,2016,2016-08-09
513010,Rpg,2016,2016-08-09
513010,Strategy,2016,2016-08-09
512190,Indie,2016,2016-08-09
512190,Rpg,2016,2016-08-09
512190,Strategy,2016,2016-08-09
509110,Casual,2016,2016-08-09
509110,Indie,2016,2016-08-09
492954,Casual,2016,2016-08-09
492954,Simulation,2016,2016-08-09
492951,Casual,2016,2016-08-09
492951,Simulation,2016,2016-08-09
492950,Casual,2016,2016-08-09
492950,Simulation,2016,2016-08-09
492952,Casual,2016,2016-08-09
492952,Simulation,2016,2016-08-09
495910,Action,2016,2016-08-09
495910,Adventure,2016,2016-08-09
495910,Free to play,2016,2016-08-09
495910,Massively multiplayer,2016,2016-08-09
495910,Rpg,2016,2016-08-09
492953,Casual,2016,2016-08-09
492953,Simulation,2016,2016-08-09
495930,Action,2016,2016-08-09
495930,Adventure,2016,2016-08-09
495930,Free to play,2016,2016-08-09
495930,Rpg,2016,2016-08-09
495920,Action,2016,2016-08-09
495920,Free to play,2016,2016-08-09
495920,Rpg,2016,2016-08-09
510600,Action,2016,2016-08-09
510600,Casual,2016,2016-08-09
510600,Indie,2016,2016-08-09
469740,Action,2016,2016-08-09
469740,Adventure,2016,2016-08-09
469740,Indie,2016,2016-08-09
499100,Adventure,2016,2016-08-09
499100,Casual,2016,2016-08-09
499120,Adventure,2016,2016-08-09
499120,Casual,2016,2016-08-09
499110,Adventure,2016,2016-08-09
499110,Casual,2016,2016-08-09
507080,Casual,2015,2015-04-03
507080,Simulation,2015,2015-04-03
507080,Sports,2015,2015-04-03
507080,Strategy,2015,2015-04-03
512990,Adventure,2016,2016-08-09
512990,Casual,2016,2016-08-09
512990,Indie,2016,2016-08-09
513340,Adventure,2016,2016-08-09
513340,Indie,2016,2016-08-09
510070,Action,2017,2017-07-30
510070,Casual,2017,2017-07-30
510070,Indie,2017,2017-07-30
510380,Casual,2016,2016-08-09
510380,Indie,2016,2016-08-09
510380,Simulation,2016,2016-08-09
510380,Strategy,2016,2016-08-09
509910,Rpg,2016,2016-08-08
509910,Strategy,2016,2016-08-08
509430,Indie,2016,2016-08-10
509430,Simulation,2016,2016-08-10
509430,Strategy,2016,2016-08-10
435440,Free to play,2016,2016-08-10
435440,Massively multiplayer,2016,2016-08-10
435440,Strategy,2016,2016-08-10
510610,Casual,2016,2016-08-10
492830,Action,2016,2016-08-10
492830,Indie,2016,2016-08-10
502090,Adventure,2016,2016-08-10
502090,Indie,2016,2016-08-10
508990,Action,2016,2016-08-08
508990,Indie,2016,2016-08-08
511930,Action,2016,2016-08-08
511930,Indie,2016,2016-08-08
497160,Audio production,2016,2016-08-08
497160,Utilities,2016,2016-08-08
494300,Action,2016,2016-08-08
494300,Casual,2016,2016-08-08
494300,Indie,2016,2016-08-08
493670,Action,2016,2016-08-08
493670,Indie,2016,2016-08-08
510750,Casual,2016,2016-08-02
510750,Free to play,2016,2016-08-02
510750,Indie,2016,2016-08-02
510750,Simulation,2016,2016-08-02
338040,Indie,2016,2016-08-08
338040,Racing,2016,2016-08-08
511070,Casual,2016,2016-08-08
511070,Indie,2016,2016-08-08
511070,Strategy,2016,2016-08-08
510400,Design and illustration,2016,2016-08-08
510400,Utilities,2016,2016-08-08
461940,Action,2016,2016-08-08
461940,Rpg,2016,2016-08-08
356870,Action,2016,2016-08-08
356870,Adventure,2016,2016-08-08
356870,Indie,2016,2016-08-08
356870,Rpg,2016,2016-08-08
410780,Action,2016,2016-08-08
506850,Action,2016,2016-08-08
506470,Action,2016,2016-08-08
506470,Indie,2016,2016-08-08
364230,Action,2016,2016-08-08
364230,Adventure,2016,2016-08-08
364230,Casual,2016,2016-08-08
364230,Indie,2016,2016-08-08
376951,Simulation,2016,2016-08-09
512910,Free to play,2016,2016-08-09
512910,Massively multiplayer,2016,2016-08-09
512910,Rpg,2016,2016-08-09
512911,Free to play,2016,2016-08-09
512911,Massively multiplayer,2016,2016-08-09
512911,Rpg,2016,2016-08-09
512913,Free to play,2016,2016-08-09
512913,Massively multiplayer,2016,2016-08-09
512913,Rpg,2016,2016-08-09
512912,Free to play,2016,2016-08-09
512912,Massively multiplayer,2016,2016-08-09
512912,Rpg,2016,2016-08-09
436060,Action,2016,2016-08-05
436060,Adventure,2016,2016-08-05
436060,Indie,2016,2016-08-05
438790,Action,2016,2016-08-05
438790,Indie,2016,2016-08-05
502990,Adventure,2010,2010-01-30
502990,Casual,2010,2010-01-30
499420,Casual,2016,2016-08-06
499420,Indie,2016,2016-08-06
461760,Action,2016,2016-08-08
461760,Casual,2016,2016-08-08
461760,Indie,2016,2016-08-08
494450,Adventure,2016,2016-08-07
479140,Adventure,2016,2016-08-06
479140,Indie,2016,2016-08-06
479140,Rpg,2016,2016-08-06
495980,Action,2016,2016-08-04
495980,Adventure,2016,2016-08-04
495980,Casual,2016,2016-08-04
495980,Indie,2016,2016-08-04
491240,Action,2016,2016-08-04
491240,Adventure,2016,2016-08-04
491240,Indie,2016,2016-08-04
504670,Adventure,2016,2016-08-04
504670,Casual,2016,2016-08-04
504670,Rpg,2016,2016-08-04
504120,Animation and modeling,2016,2016-08-04
504120,Design and illustration,2016,2016-08-04
435010,Action,2016,2016-08-04
435010,Casual,2016,2016-08-04
435010,Strategy,2016,2016-08-04
509220,Casual,2016,2016-08-04
509220,Indie,2016,2016-08-04
501900,Action,2016,2016-08-04
501900,Indie,2016,2016-08-04
501900,Rpg,2016,2016-08-04
416200,Adventure,2016,2016-08-02
416200,Casual,2016,2016-08-02
416200,Indie,2016,2016-08-02
510050,Free to play,2016,2016-07-14
510050,Indie,2016,2016-07-14
509960,Action,2016,2016-08-03
509960,Casual,2016,2016-08-03
509960,Indie,2016,2016-08-03
363640,Action,2016,2016-08-02
363640,Adventure,2016,2016-08-02
363640,Indie,2016,2016-08-02
471891,Simulation,2016,2016-08-02
409740,Action,2016,2016-08-02
409740,Indie,2016,2016-08-02
437920,Casual,2016,2016-08-02
437920,Indie,2016,2016-08-02
506920,Indie,2016,2016-08-02
430322,Racing,2016,2016-08-02
430322,Simulation,2016,2016-08-02
430322,Sports,2016,2016-08-02
501150,Adventure,2016,2016-08-02
501150,Indie,2016,2016-08-02
501151,Adventure,2016,2016-08-02
501151,Indie,2016,2016-08-02
384190,Action,2016,2016-08-02
384190,Adventure,2016,2016-08-02
384190,Casual,2016,2016-08-02
384190,Indie,2016,2016-08-02
384190,Simulation,2016,2016-08-02
507290,Casual,2016,2016-08-02
507290,Indie,2016,2016-08-02
507290,Simulation,2016,2016-08-02
374150,Indie,2016,2016-08-02
374150,Simulation,2016,2016-08-02
374150,Strategy,2016,2016-08-02
443810,Adventure,2016,2016-08-02
443810,Indie,2016,2016-08-02
443810,Strategy,2016,2016-08-02
452450,Adventure,2016,2016-08-02
452450,Indie,2016,2016-08-02
327560,Action,2016,2016-08-02
327560,Adventure,2016,2016-08-02
327560,Indie,2016,2016-08-02
443550,Action,2016,2016-08-02
443550,Adventure,2016,2016-08-02
443550,Indie,2016,2016-08-02
491720,Action,2016,2016-08-02
491720,Indie,2016,2016-08-02
502120,Adventure,2016,2016-07-02
502120,Casual,2016,2016-07-02
502120,Indie,2016,2016-07-02
466542,Action,2016,2016-08-02
466542,Adventure,2016,2016-08-02
404282,Casual,2016,2016-08-03
404282,Simulation,2016,2016-08-03
448670,Action,2016,2016-08-03
448670,Casual,2016,2016-08-03
448670,Indie,2016,2016-08-03
448670,Simulation,2016,2016-08-03
507360,Adventure,2013,2013-03-01
507360,Rpg,2013,2013-03-01
509440,Adventure,2016,2016-08-01
509440,Casual,2016,2016-08-01
509440,Indie,2016,2016-08-01
509440,Racing,2016,2016-08-01
438906,Casual,2016,2016-08-03
438906,Indie,2016,2016-08-03
438906,Simulation,2016,2016-08-03
438906,Sports,2016,2016-08-03
438906,Strategy,2016,2016-08-03
448510,Action,2016,2016-08-03
448510,Casual,2016,2016-08-03
448510,Indie,2016,2016-08-03
448510,Simulation,2016,2016-08-03
483840,Action,2016,2016-08-03
483840,Adventure,2016,2016-08-03
483840,Indie,2016,2016-08-03
483840,Rpg,2016,2016-08-03
493370,Adventure,2016,2016-08-03
493370,Casual,2016,2016-08-03
493370,Free to play,2016,2016-08-03
493370,Rpg,2016,2016-08-03
493370,Simulation,2016,2016-08-03
493370,Strategy,2016,2016-08-03
509860,Adventure,2014,2014-10-03
509860,Indie,2014,2014-10-03
438720,Free to play,2016,2016-08-03
438720,Indie,2016,2016-08-03
438720,Massively multiplayer,2016,2016-08-03
438720,Rpg,2016,2016-08-03
461560,Adventure,2016,2016-08-04
461560,Free to play,2016,2016-08-04
461560,Indie,2016,2016-08-04
375680,Action,2016,2016-08-03
375680,Adventure,2016,2016-08-03
375680,Indie,2016,2016-08-03
454700,Action,2015,2015-10-01
454700,Adventure,2015,2015-10-01
454700,Indie,2015,2015-10-01
454700,Rpg,2015,2015-10-01
498240,Adventure,2016,2016-08-02
466540,Action,2016,2016-08-02
466540,Adventure,2016,2016-08-02
492949,Casual,2016,2016-08-02
492949,Simulation,2016,2016-08-02
492945,Casual,2016,2016-08-02
492945,Simulation,2016,2016-08-02
492946,Casual,2016,2016-08-02
492946,Simulation,2016,2016-08-02
448520,Action,2016,2016-07-29
448520,Adventure,2016,2016-07-29
448520,Casual,2016,2016-07-29
448520,Indie,2016,2016-07-29
492947,Casual,2016,2016-08-02
492947,Simulation,2016,2016-08-02
229560,Action,2016,2016-07-29
229560,Indie,2016,2016-07-29
229560,Simulation,2016,2016-07-29
229560,Early access,2016,2016-07-29
448620,Adventure,2016,2016-11-04
448620,Indie,2016,2016-11-04
448620,Rpg,2016,2016-11-04
448620,Strategy,2016,2016-11-04
501190,Simulation,2016,2016-07-29
501190,Sports,2016,2016-07-29
400560,Casual,2016,2016-07-29
400560,Strategy,2016,2016-07-29
505760,Action,2016,2016-07-29
505760,Adventure,2016,2016-07-29
505760,Indie,2016,2016-07-29
497470,Casual,2016,2016-07-29
497470,Indie,2016,2016-07-29
497470,Rpg,2016,2016-07-29
497470,Strategy,2016,2016-07-29
502960,Indie,2016,2016-07-29
502960,Rpg,2016,2016-07-29
502960,Strategy,2016,2016-07-29
507530,Indie,2016,2016-07-29
507530,Rpg,2016,2016-07-29
507530,Strategy,2016,2016-07-29
508780,Indie,2016,2016-07-29
508780,Rpg,2016,2016-07-29
508780,Strategy,2016,2016-07-29
459630,Action,2016,2016-07-29
459630,Casual,2016,2016-07-29
459630,Indie,2016,2016-07-29
459630,Simulation,2016,2016-07-29
459630,Strategy,2016,2016-07-29
507140,Adventure,2016,2016-07-29
507140,Casual,2016,2016-07-29
496350,Adventure,2016,2016-07-29
509410,Action,2016,2016-07-29
509410,Adventure,2016,2016-07-29
509410,Casual,2016,2016-07-29
509410,Indie,2016,2016-07-29
355690,Action,2016,2016-07-29
355690,Adventure,2016,2016-07-29
355690,Indie,2016,2016-07-29
470780,Indie,2017,2017-01-17
494120,Action,2016,2016-07-21
494120,Adventure,2016,2016-07-21
494120,Casual,2016,2016-07-21
494120,Indie,2016,2016-07-21
492750,Action,2016,2016-07-31
492750,Indie,2016,2016-07-31
492750,Rpg,2016,2016-07-31
492750,Strategy,2016,2016-07-31
502830,Action,2016,2016-07-31
502830,Indie,2016,2016-07-31
502830,Rpg,2016,2016-07-31
502830,Strategy,2016,2016-07-31
498280,Adventure,2016,2016-08-01
498280,Indie,2016,2016-08-01
498280,Simulation,2016,2016-08-01
498060,Video production,2016,2016-08-01
502400,Action,2016,2016-08-01
502400,Casual,2016,2016-08-01
502400,Indie,2016,2016-08-01
502400,Strategy,2016,2016-08-01
505420,Adventure,2016,2016-07-27
505420,Massively multiplayer,2016,2016-07-27
505420,Rpg,2016,2016-07-27
506670,Casual,2016,2016-07-24
506670,Indie,2016,2016-07-24
262630,Action,2016,2016-07-27
262630,Adventure,2016,2016-07-27
262630,Indie,2016,2016-07-27
392830,Action,2016,2016-07-27
392830,Indie,2016,2016-07-27
506600,Casual,2016,2016-07-27
506600,Indie,2016,2016-07-27
506600,Rpg,2016,2016-07-27
434064,Simulation,2016,2016-07-28
352370,Action,2016,2016-07-28
352370,Indie,2016,2016-07-28
352370,Strategy,2016,2016-07-28
498830,Action,2016,2016-07-28
498830,Adventure,2016,2016-07-28
498830,Indie,2016,2016-07-28
376964,Simulation,2016,2016-07-28
290870,Indie,2016,2016-07-28
290870,Strategy,2016,2016-07-28
491380,Utilities,2016,2016-04-19
495960,Adventure,2016,2016-07-28
495960,Casual,2016,2016-07-28
495960,Indie,2016,2016-07-28
474890,Action,2016,2016-07-28
474890,Strategy,2016,2016-07-28
474890,Early access,2016,2016-07-28
504500,Action,2016,2016-07-28
504500,Adventure,2016,2016-07-28
504500,Casual,2016,2016-07-28
504500,Racing,2016,2016-07-28
449960,Action,2016,2016-07-28
449960,Adventure,2016,2016-07-28
449960,Casual,2016,2016-07-28
449960,Indie,2016,2016-07-28
449960,Rpg,2016,2016-07-28
449960,Early access,2016,2016-07-28
508150,Action,2016,2016-07-28
508150,Adventure,2016,2016-07-28
508150,Indie,2016,2016-07-28
508150,Massively multiplayer,2016,2016-07-28
508150,Rpg,2016,2016-07-28
503500,Action,2016,2016-07-28
503500,Adventure,2016,2016-07-28
503500,Indie,2016,2016-07-28
503820,Adventure,2016,2016-07-28
503820,Indie,2016,2016-07-28
406350,Racing,2012,2012-10-16
406350,Simulation,2012,2012-10-16
406350,Sports,2012,2012-10-16
406350,Early access,2012,2012-10-16
508290,Action,2016,2016-07-28
508290,Casual,2016,2016-07-28
508290,Indie,2016,2016-07-28
446040,Action,2016,2016-07-28
498520,Action,2016,2016-07-28
498520,Adventure,2016,2016-07-28
498520,Indie,2016,2016-07-28
498520,Rpg,2016,2016-07-28
498520,Strategy,2016,2016-07-28
498030,Casual,2016,2016-07-29
492790,Casual,2016,2016-07-29
492790,Indie,2016,2016-07-29
492790,Strategy,2016,2016-07-29
399110,Action,2016,2016-07-26
399110,Indie,2016,2016-07-26
508730,Action,2016,2016-07-28
508730,Adventure,2016,2016-07-28
508730,Indie,2016,2016-07-28
495770,Action,2016,2016-07-26
495770,Casual,2016,2016-07-26
495770,Indie,2016,2016-07-26
494110,Indie,2016,2016-07-26
494110,Simulation,2016,2016-07-26
494110,Strategy,2016,2016-07-26
505470,Adventure,2016,2016-07-26
505470,Indie,2016,2016-07-26
505470,Strategy,2016,2016-07-26
494440,Adventure,2016,2016-07-26
487530,Casual,2016,2016-07-25
487530,Indie,2016,2016-07-25
433747,Simulation,2016,2016-07-26
443860,Racing,2016,2016-07-26
505100,Indie,2016,2016-07-26
505100,Rpg,2016,2016-07-26
505100,Simulation,2016,2016-07-26
505100,Strategy,2016,2016-07-26
472770,Indie,2016,2016-07-26
506620,Adventure,2016,2016-07-26
506620,Indie,2016,2016-07-26
436680,Casual,2018,2018-01-01
436680,Indie,2018,2018-01-01
436680,Rpg,2018,2018-01-01
436680,Simulation,2018,2018-01-01
486760,Casual,2016,2016-07-22
486760,Indie,2016,2016-07-22
