item_id,genres,year_release,tags
306040,Indie,2016,Action
306040,Simulation,2016,Action
306040,Strategy,2016,Action
457680,Adventure,2016,Controller
457680,Indie,2016,Controller
434130,Action,2016,Indie
434130,Adventure,2016,Indie
434130,Indie,2016,Indie
434130,Rpg,2016,Indie
458740,Adventure,2016,Adventure
458740,Indie,2016,Adventure
464580,Adventure,2016,Fantasy
464580,Indie,2016,Fantasy
458160,Indie,2016,Action
458160,Strategy,2016,Action
464460,Action,2016,Simulation
464460,Indie,2016,Simulation
439730,Action,2015,Lore-Rich
439730,Indie,2015,Lore-Rich
439730,Rpg,2015,Lore-Rich
439730,Early access,2015,Lore-Rich
434090,Simulation,2016,Adventure
434090,Strategy,2016,Adventure
377360,Action,2016,Local Co-Op
377360,Indie,2016,Local Co-Op
448160,Action,2016,Character Customization
448160,Indie,2016,Character Customization
437100,Action,2016,Gore
437100,Indie,2016,Gore
337950,Free to play,2016,Action
337950,Massively multiplayer,2016,Action
337950,Rpg,2016,Action
337950,Early access,2016,Action
353540,Indie,2016,4 Player Local
458560,Action,2016,Indie
458560,Free to play,2016,Indie
434290,Indie,2016,Adventure
459110,Adventure,2016,Action
459110,Indie,2016,Action
301650,Action,2016,Sports
301650,Strategy,2016,Sports
461250,Casual,2016,Shooter
461250,Indie,2016,Shooter
463600,Action,2016,Action
463600,Adventure,2016,Action
463600,Indie,2016,Action
463600,Rpg,2016,Action
444720,Action,2016,Adventure
444720,Adventure,2016,Adventure
444720,Indie,2016,Adventure
444720,Rpg,2016,Adventure
461710,Adventure,2016,Memes
461710,Indie,2016,Memes
461710,Rpg,2016,Memes
413420,Adventure,2016,Strategy
433743,Simulation,2016,Casual
433742,Simulation,2016,Casual
454460,Casual,2016,Indie
454460,Indie,2016,Indie
454460,Simulation,2016,Indie
388479,Indie,2016,Strategy
388479,Simulation,2016,Strategy
388474,Indie,2016,Strategy
388474,Simulation,2016,Strategy
410380,Adventure,2016,Indie
410380,Free to play,2016,Indie
410380,Rpg,2016,Indie
410380,Strategy,2016,Indie
412450,Action,2016,Multiplayer
412450,Adventure,2016,Multiplayer
412450,Rpg,2016,Multiplayer
412450,Early access,2016,Multiplayer
431630,Action,2016,Casual
431630,Indie,2016,Casual
454150,Action,2016,Action
454150,Adventure,2016,Action
454150,Casual,2016,Action
454150,Indie,2016,Action
454150,Early access,2016,Action
448370,Action,2016,Action-Adventure
448370,Indie,2016,Action-Adventure
281640,Indie,2016,Conspiracy
281640,Rpg,2016,Conspiracy
281640,Strategy,2016,Conspiracy
455572,Action,2016,Free to Play
436081,Action,2016,Casual
436081,Rpg,2016,Casual
436082,Action,2016,Casual
436082,Rpg,2016,Casual
436080,Action,2016,Casual
436080,Rpg,2016,Casual
436604,Casual,2016,Family Friendly
436604,Simulation,2016,Family Friendly
436605,Casual,2016,Family Friendly
436605,Simulation,2016,Family Friendly
405970,Action,2016,Indie
405970,Adventure,2016,Indie
405970,Indie,2016,Indie
436606,Casual,2016,Family Friendly
436606,Simulation,2016,Family Friendly
463090,Adventure,2016,Free to Play
463090,Indie,2016,Free to Play
450030,Action,2016,Strategy
450030,Adventure,2016,Strategy
450030,Indie,2016,Strategy
448820,Adventure,2016,Shooter
448820,Indie,2016,Shooter
429430,Action,2016,Multiplayer
429430,Adventure,2016,Multiplayer
429430,Indie,2016,Multiplayer
429430,Early access,2016,Multiplayer
454970,Action,2016,Massively Multiplayer
454970,Adventure,2016,Massively Multiplayer
454970,Indie,2016,Massively Multiplayer
446910,Indie,2016,Adventure
462920,Action,2016,Action
462920,Adventure,2016,Action
462920,Casual,2016,Action
462920,Free to play,2016,Action
462920,Massively multiplayer,2016,Action
462920,Rpg,2016,Action
347720,Action,2016,Action
347720,Simulation,2016,Action
377840,Rpg,2016,Rogue-lite
449090,Action,2016,Gore
449090,Indie,2016,Gore
376936,Simulation,2016,Third Person
395470,Action,2016,Multiplayer
395470,Indie,2016,Multiplayer
421740,Adventure,2016,Casual
421740,Indie,2016,Casual
461060,Action,2016,Local Co-Op
461060,Indie,2016,Local Co-Op
450811,Rpg,2016,Racing
450811,Strategy,2016,Racing
453750,Casual,2016,Adventure
453750,Indie,2016,Adventure
453750,Simulation,2016,Adventure
453750,Strategy,2016,Adventure
417880,Adventure,2016,Early Access
417880,Casual,2016,Early Access
417880,Indie,2016,Early Access
454170,Adventure,2016,Casual
454170,Casual,2016,Casual
436420,Action,2016,Procedural Generation
436420,Adventure,2016,Procedural Generation
436420,Indie,2016,Procedural Generation
436420,Rpg,2016,Procedural Generation
368080,Action,2016,Adventure
368080,Adventure,2016,Adventure
368080,Indie,2016,Adventure
368080,Rpg,2016,Adventure
450810,Rpg,2016,Sports
450810,Strategy,2016,Sports
437090,Indie,2016,Gore
436602,Casual,2016,Indie
436602,Simulation,2016,Indie
342550,Indie,2016,Adventure
436603,Casual,2016,Indie
436603,Simulation,2016,Indie
453650,Action,2016,Casual
453650,Adventure,2016,Casual
453650,Casual,2016,Casual
453650,Indie,2016,Casual
453850,Indie,2016,Adventure
453850,Rpg,2016,Adventure
461840,Casual,2016,Massively Multiplayer
461840,Indie,2016,Massively Multiplayer
447190,Adventure,2016,Indie
453020,Action,2016,Action
453020,Rpg,2016,Action
416421,Action,2016,Indie
416421,Adventure,2016,Indie
404180,Adventure,2016,PvP
404180,Casual,2016,PvP
404180,Indie,2016,PvP
422110,Action,2016,Massively Multiplayer
422110,Indie,2016,Massively Multiplayer
422110,Sports,2016,Massively Multiplayer
339398,Simulation,2016,Story Rich
452900,Adventure,2016,Adventure
452900,Casual,2016,Adventure
452900,Indie,2016,Adventure
459680,Strategy,2016,Casual
434020,Adventure,2016,Indie
434020,Indie,2016,Indie
434020,Strategy,2016,Indie
451690,Casual,2016,Top-Down
451690,Free to play,2016,Top-Down
451690,Indie,2016,Top-Down
451690,Strategy,2016,Top-Down
372590,Animation and modeling,2016,Casual
372590,Design and illustration,2016,Casual
372590,Video production,2016,Casual
447510,Action,2016,Runner
447510,Indie,2016,Runner
374320,Action,2016,Survival
436990,Adventure,2016,Multiplayer
436990,Indie,2016,Multiplayer
436990,Rpg,2016,Multiplayer
447240,Casual,2016,Indie
447240,Indie,2016,Indie
345010,Indie,2016,RPG
345010,Massively multiplayer,2016,RPG
345010,Simulation,2016,RPG
345010,Strategy,2016,RPG
435880,Rpg,2016,Casual
432540,Action,2016,Puzzle
432540,Adventure,2016,Puzzle
432540,Indie,2016,Puzzle
432540,Rpg,2016,Puzzle
439190,Action,2016,Indie
439190,Adventure,2016,Indie
439190,Indie,2016,Indie
439190,Rpg,2016,Indie
455570,Action,2016,Casual
459500,Action,2016,Driving
459500,Adventure,2016,Driving
459500,Rpg,2016,Driving
450500,Action,2016,Simulation
450500,Indie,2016,Simulation
457010,Action,2016,Atmospheric
457010,Indie,2016,Atmospheric
457010,Early access,2016,Atmospheric
437890,Action,2016,Action RPG
437890,Adventure,2016,Action RPG
437890,Indie,2016,Action RPG
437890,Rpg,2016,Action RPG
437890,Strategy,2016,Action RPG
437890,Early access,2016,Action RPG
449760,Casual,2016,Family Friendly
449760,Indie,2016,Family Friendly
446870,Action,2016,Early Access
446870,Indie,2016,Early Access
342590,Casual,2016,Surreal
342590,Indie,2016,Surreal
342590,Simulation,2016,Surreal
342590,Sports,2016,Surreal
459330,Adventure,2016,Female Protagonist
459330,Indie,2016,Female Protagonist
459330,Rpg,2016,Female Protagonist
459310,Adventure,2016,Cute
459310,Indie,2016,Cute
459310,Rpg,2016,Cute
404640,Indie,2016,Sandbox
404640,Simulation,2016,Sandbox
404640,Strategy,2016,Sandbox
459750,Adventure,2016,Action
459750,Indie,2016,Action
459750,Rpg,2016,Action
448090,Action,2016,Arcade
448090,Indie,2016,Arcade
429460,Action,2016,Platformer
429460,Racing,2016,Platformer
364830,Action,2016,Multiplayer
364830,Indie,2016,Multiplayer
447340,Action,2016,Indie
447340,Indie,2016,Indie
394690,Action,2016,RPG
394690,Adventure,2016,RPG
394690,Casual,2016,RPG
394690,Indie,2016,RPG
394690,Massively multiplayer,2016,RPG
394690,Early access,2016,RPG
378260,Action,2016,Indie
378260,Indie,2016,Indie
378260,Strategy,2016,Indie
456130,Action,2016,Casual
456130,Indie,2016,Casual
443620,Simulation,2016,RPG
443620,Strategy,2016,RPG
457560,Action,2016,Physics
457560,Adventure,2016,Physics
457560,Indie,2016,Physics
453030,Action,2016,Hack and Slash
453030,Indie,2016,Hack and Slash
453030,Strategy,2016,Hack and Slash
453030,Early access,2016,Hack and Slash
438860,Racing,2016,Indie
438860,Simulation,2016,Indie
438860,Sports,2016,Indie
400800,Racing,2016,RPG
400800,Simulation,2016,RPG
400800,Sports,2016,RPG
445200,Racing,2016,Simulation
445200,Simulation,2016,Simulation
445200,Sports,2016,Simulation
438850,Racing,2016,Indie
438850,Simulation,2016,Indie
438850,Sports,2016,Indie
427550,Adventure,2016,Massively Multiplayer
427550,Casual,2016,Massively Multiplayer
431250,Action,2016,Simulation
431250,Indie,2016,Simulation
431250,Strategy,2016,Simulation
437530,Action,2016,RPG
437530,Adventure,2016,RPG
437530,Indie,2016,RPG
451050,Rpg,2016,Difficult
451050,Strategy,2016,Difficult
459120,Casual,2016,Female Protagonist
459120,Indie,2016,Female Protagonist
459120,Simulation,2016,Female Protagonist
459120,Strategy,2016,Female Protagonist
262100,Action,2016,Casual
262100,Casual,2016,Casual
262100,Indie,2016,Casual
448910,Indie,2016,Sci-fi
448910,Strategy,2016,Sci-fi
460150,Casual,2016,Vampire
460150,Indie,2016,Vampire
460150,Simulation,2016,Vampire
460260,Casual,2016,Shooter
460260,Indie,2016,Shooter
460260,Simulation,2016,Shooter
454780,Indie,2016,Singleplayer
454780,Strategy,2016,Singleplayer
314970,Free to play,2016,Horror
314970,Indie,2016,Horror
314970,Strategy,2016,Horror
341460,Rpg,2016,Romance
450020,Action,2016,Indie
450020,Indie,2016,Indie
450020,Simulation,2016,Indie
450020,Early access,2016,Indie
443430,Simulation,2016,2D
447170,Adventure,2016,Strategy
435360,Adventure,2016,RPG
435360,Indie,2016,RPG
398820,Indie,2016,Casual
398820,Simulation,2016,Casual
455940,Casual,2016,RPG
455940,Indie,2016,RPG
455940,Strategy,2016,RPG
448500,Action,2016,Indie
448500,Adventure,2016,Indie
448500,Casual,2016,Indie
448500,Indie,2016,Indie
454900,Action,2016,Action
454900,Indie,2016,Action
241760,Action,2016,Action
241760,Adventure,2016,Action
241760,Indie,2016,Action
457820,Adventure,2016,Co-op
457820,Indie,2016,Co-op
457820,Rpg,2016,Co-op
451890,Casual,2016,Top-Down
451890,Free to play,2016,Top-Down
451890,Indie,2016,Top-Down
451890,Sports,2016,Top-Down
459290,Rpg,2016,First-Person
459290,Strategy,2016,First-Person
459280,Rpg,2016,MOBA
459280,Strategy,2016,MOBA
433741,Simulation,2016,Casual
379578,Simulation,2016,Indie
457840,Action,2016,Arcade
457840,Adventure,2016,Arcade
457840,Indie,2016,Arcade
457842,Action,2016,Action
457842,Adventure,2016,Action
457842,Indie,2016,Action
457841,Action,2016,Arcade
457841,Adventure,2016,Arcade
457841,Indie,2016,Arcade
454890,Action,2016,Simulation
454890,Casual,2016,Simulation
454890,Indie,2016,Simulation
373470,Action,2016,Episodic
373470,Indie,2016,Episodic
373470,Rpg,2016,Episodic
373470,Early access,2016,Episodic
445040,Adventure,2016,Action
445040,Indie,2016,Action
445040,Rpg,2016,Action
436594,Casual,2016,Controller
436594,Simulation,2016,Controller
436595,Casual,2016,Singleplayer
436595,Simulation,2016,Singleplayer
436596,Casual,2016,Singleplayer
436596,Simulation,2016,Singleplayer
311690,Action,2016,RPG
311690,Adventure,2016,RPG
311690,Indie,2016,RPG
412530,Casual,2016,Survival
457480,Casual,2016,Action
457480,Indie,2016,Action
457480,Simulation,2016,Action
457480,Strategy,2016,Action
436597,Casual,2016,Difficult
436597,Simulation,2016,Difficult
325430,Action,2016,Alternate History
325430,Adventure,2016,Alternate History
325430,Indie,2016,Alternate History
325430,Rpg,2016,Alternate History
325430,Simulation,2016,Alternate History
325430,Early access,2016,Alternate History
457100,Action,2016,Casual
457100,Adventure,2016,Casual
457100,Indie,2016,Casual
457100,Rpg,2016,Casual
459660,Adventure,2016,Indie
459660,Casual,2016,Indie
458700,Casual,2016,Fast-Paced
458700,Indie,2016,Fast-Paced
398473,Racing,2016,Strategy
388320,Adventure,2016,Strategy
388320,Indie,2016,Strategy
439310,Indie,2016,Action
435800,Action,2016,Indie
435800,Indie,2016,Indie
455670,Action,2016,Action
455670,Indie,2016,Action
426000,Indie,2016,Simulation
426000,Simulation,2016,Simulation
426010,Simulation,2016,Casual
454720,Casual,2016,Adventure
454720,Indie,2016,Adventure
460010,Indie,2016,Vampire
460010,Rpg,2016,Vampire
460010,Strategy,2016,Vampire
458910,Casual,2016,Indie
458910,Indie,2016,Indie
458910,Rpg,2016,Indie
458910,Simulation,2016,Indie
458910,Strategy,2016,Indie
457180,Casual,2016,Great Soundtrack
457180,Indie,2016,Great Soundtrack
457180,Rpg,2016,Great Soundtrack
457180,Simulation,2016,Great Soundtrack
457180,Strategy,2016,Great Soundtrack
455250,Adventure,2016,Great Soundtrack
455250,Indie,2016,Great Soundtrack
449820,Adventure,2015,Relaxing
449820,Indie,2015,Relaxing
449820,Rpg,2015,Relaxing
459100,Action,2016,Platformer
459100,Adventure,2016,Platformer
459100,Indie,2016,Platformer
383070,Action,2016,Adventure
383070,Indie,2016,Adventure
383070,Strategy,2016,Adventure
412600,Action,2016,Indie
412600,Indie,2016,Indie
420930,Adventure,2016,Indie
420930,Casual,2016,Indie
420930,Indie,2016,Indie
420930,Early access,2016,Indie
434943,Action,2016,Racing
434943,Adventure,2016,Racing
434943,Indie,2016,Racing
434943,Simulation,2016,Racing
429330,Action,2016,Indie
429330,Indie,2016,Indie
429330,Sports,2016,Indie
434340,Casual,2016,2D
434340,Indie,2016,2D
448640,Indie,2016,Action
448640,Rpg,2016,Action
448640,Early access,2016,Action
458420,Adventure,2016,Puzzle
458420,Casual,2016,Puzzle
458420,Indie,2016,Puzzle
458420,Rpg,2016,Puzzle
458420,Strategy,2016,Puzzle
356390,Adventure,2016,Atmospheric
356390,Indie,2016,Atmospheric
450070,Action,2016,Strategy
450070,Adventure,2016,Strategy
450070,Indie,2016,Strategy
450070,Simulation,2016,Strategy
409560,Action,2016,Fantasy
409560,Adventure,2016,Fantasy
409560,Indie,2016,Fantasy
409560,Simulation,2016,Fantasy
438260,Indie,2016,Funny
444440,Action,2016,Simulation
444440,Adventure,2016,Simulation
444440,Casual,2016,Simulation
444440,Indie,2016,Simulation
452930,Casual,2016,Abstract
452930,Indie,2016,Abstract
452930,Strategy,2016,Abstract
431621,Action,2016,Adventure
431621,Adventure,2016,Adventure
431621,Indie,2016,Adventure
409280,Action,2016,Indie
409280,Adventure,2016,Indie
409280,Indie,2016,Indie
457520,Action,2016,Racing
457520,Casual,2016,Racing
457520,Indie,2016,Racing
449080,Adventure,2016,Funny
449080,Indie,2016,Funny
449080,Rpg,2016,Funny
449080,Strategy,2016,Funny
348030,Racing,2016,Family Friendly
348030,Simulation,2016,Family Friendly
348030,Sports,2016,Family Friendly
348030,Strategy,2016,Family Friendly
432250,Indie,2016,Early Access
432250,Simulation,2016,Early Access
432250,Strategy,2016,Early Access
432250,Early access,2016,Early Access
385970,Rpg,2016,Action
385970,Strategy,2016,Action
451210,Action,2016,Casual
451210,Sports,2016,Casual
443380,Adventure,2016,Indie
451880,Casual,2016,Action
451880,Indie,2016,Action
449000,Casual,2016,Survival
449000,Free to play,2016,Survival
449000,Indie,2016,Survival
449000,Early access,2016,Survival
454320,Indie,2016,Simulation
446120,Action,2016,Indie
446120,Indie,2016,Indie
446120,Early access,2016,Indie
443700,Indie,2016,Great Soundtrack
443700,Rpg,2016,Great Soundtrack
443700,Simulation,2016,Great Soundtrack
443700,Strategy,2016,Great Soundtrack
443700,Early access,2016,Great Soundtrack
398850,Action,2016,Multiplayer
398850,Adventure,2016,Multiplayer
398850,Indie,2016,Multiplayer
453880,Action,2015,Gore
453880,Adventure,2015,Gore
453880,Indie,2015,Gore
405580,Simulation,2016,Indie
405580,Strategy,2016,Indie
366780,Adventure,2016,Casual
366780,Indie,2016,Casual
440921,Strategy,2016,Casual
434480,Casual,2014,Building
434480,Free to play,2014,Building
434480,Indie,2014,Building
434480,Rpg,2014,Building
366760,Casual,2016,JRPG
366760,Indie,2016,JRPG
366760,Sports,2016,JRPG
366760,Strategy,2016,JRPG
440800,Action,2016,Indie
440800,Adventure,2016,Indie
440800,Indie,2016,Indie
456980,Adventure,2016,Indie
456980,Casual,2016,Indie
456980,Indie,2016,Indie
265000,Action,2016,Casual
265000,Indie,2016,Casual
265000,Rpg,2016,Casual
265000,Strategy,2016,Casual
445110,Action,2016,Walking Simulator
445110,Adventure,2016,Walking Simulator
445110,Casual,2016,Walking Simulator
445110,Indie,2016,Walking Simulator
429390,Casual,2016,Platformer
429390,Indie,2016,Platformer
429390,Strategy,2016,Platformer
429820,Casual,2016,Local Multiplayer
429820,Indie,2016,Local Multiplayer
429820,Strategy,2016,Local Multiplayer
454960,Action,2016,Action
454960,Indie,2016,Action
454960,Rpg,2016,Action
454960,Strategy,2016,Action
429870,Casual,2016,Local Multiplayer
429870,Indie,2016,Local Multiplayer
429870,Strategy,2016,Local Multiplayer
429871,Casual,2016,Local Multiplayer
429871,Indie,2016,Local Multiplayer
429871,Strategy,2016,Local Multiplayer
429872,Casual,2016,Local Multiplayer
429872,Indie,2016,Local Multiplayer
429872,Strategy,2016,Local Multiplayer
351630,Casual,2016,Puzzle
351630,Free to play,2016,Puzzle
351630,Indie,2016,Puzzle
351630,Strategy,2016,Puzzle
351630,Early access,2016,Puzzle
445261,Action,2016,Sci-fi
448660,Indie,2016,Strategy
448660,Simulation,2016,Strategy
427660,Adventure,2016,Indie
427660,Indie,2016,Indie
455561,Adventure,2016,Action
455561,Indie,2016,Action
455560,Adventure,2016,Action
455560,Indie,2016,Action
455740,Adventure,2016,Indie
402530,Adventure,2016,Zombies
407690,Sports,2016,Casual
455562,Adventure,2016,Action
455562,Indie,2016,Action
409660,Action,2016,Magic
409660,Adventure,2016,Magic
409660,Indie,2016,Magic
450850,Indie,2016,Simulation
450850,Strategy,2016,Simulation
450850,Early access,2016,Simulation
453950,Indie,2016,Adventure
453950,Rpg,2016,Adventure
456540,Action,1993,Singleplayer
456540,Simulation,1993,Singleplayer
455910,Action,1998,Indie
455910,Simulation,1998,Indie
455640,Action,2016,Adventure
455640,Adventure,2016,Adventure
455640,Casual,2016,Adventure
455640,Indie,2016,Adventure
432260,Action,2016,Multiplayer
432260,Casual,2016,Multiplayer
432260,Indie,2016,Multiplayer
444270,Action,2016,Physics
444270,Adventure,2016,Physics
444270,Casual,2016,Physics
444270,Indie,2016,Physics
418810,Action,2016,Simulation
418810,Adventure,2016,Simulation
373480,Action,2016,RPGMaker
373480,Indie,2016,RPGMaker
400240,Adventure,2015,Simulation
400240,Indie,2015,Simulation
440860,Adventure,2016,Casual
440860,Indie,2016,Casual
456560,Action,2016,Free to Play
456560,Indie,2016,Free to Play
455080,Adventure,2016,Indie
455080,Casual,2016,Indie
457530,Casual,2016,4 Player Local
457530,Indie,2016,4 Player Local
457530,Simulation,2016,4 Player Local
377570,Indie,2016,Dark
447540,Action,2016,Action-Adventure
447540,Indie,2016,Action-Adventure
457090,Rpg,2016,Visual Novel
457090,Simulation,2016,Visual Novel
453680,Casual,2016,Indie
453680,Sports,2016,Indie
273800,Simulation,2016,RPG
447990,Adventure,2016,Fantasy
447990,Indie,2016,Fantasy
417840,Adventure,2016,Rogue-like
417840,Casual,2016,Rogue-like
455222,Design and illustration,2016,Adventure
455222,Web publishing,2016,Adventure
456800,Action,2016,Relaxing
456800,Free to play,2016,Relaxing
456800,Massively multiplayer,2016,Relaxing
456800,Rpg,2016,Relaxing
456802,Action,2016,Relaxing
456802,Free to play,2016,Relaxing
456802,Massively multiplayer,2016,Relaxing
456802,Rpg,2016,Relaxing
455224,Design and illustration,2016,Adventure
455224,Web publishing,2016,Adventure
455521,Design and illustration,2016,Free to Play
455521,Web publishing,2016,Free to Play
455223,Design and illustration,2016,Adventure
455223,Web publishing,2016,Adventure
455520,Design and illustration,2016,Free to Play
455520,Web publishing,2016,Free to Play
455221,Design and illustration,2016,Casual
455221,Web publishing,2016,Casual
455220,Design and illustration,2016,Casual
455220,Web publishing,2016,Casual
439440,Action,2016,Casual
439440,Casual,2016,Casual
439440,Indie,2016,Casual
455110,Action,2016,Action
455110,Adventure,2016,Action
455110,Indie,2016,Action
454570,Indie,2016,Memes
454570,Rpg,2016,Memes
454570,Simulation,2016,Memes
454570,Strategy,2016,Memes
455330,Action,2016,Retro
455330,Adventure,2016,Retro
455330,Indie,2016,Retro
432380,Rpg,2016,Fighting
432380,Strategy,2016,Fighting
457470,Indie,2016,Difficult
457470,Rpg,2016,Difficult
457470,Strategy,2016,Difficult
393770,Action,2016,Casual
393770,Adventure,2016,Casual
448080,Casual,2016,Great Soundtrack
448080,Indie,2016,Great Soundtrack
448080,Strategy,2016,Great Soundtrack
370770,Action,2016,Female Protagonist
370770,Free to play,2016,Female Protagonist
370770,Indie,2016,Female Protagonist
370770,Early access,2016,Female Protagonist
432280,Action,2016,RPG
432280,Casual,2016,RPG
432280,Indie,2016,RPG
441670,Action,2016,Turn-Based
441670,Adventure,2016,Turn-Based
441670,Casual,2016,Turn-Based
441670,Indie,2016,Turn-Based
445230,Free to play,2016,Casual
369070,Action,2016,Indie
369070,Indie,2016,Indie
457120,Action,2016,Adventure
457120,Indie,2016,Adventure
389170,Adventure,2016,Simulation
389170,Casual,2016,Simulation
389170,Indie,2016,Simulation
453200,Simulation,2016,Medieval
456660,Casual,2016,Co-op
449060,Action,2016,Indie
449060,Adventure,2016,Indie
449060,Casual,2016,Indie
449060,Indie,2016,Indie
317280,Adventure,2016,Strategy
317280,Indie,2016,Strategy
317280,Rpg,2016,Strategy
431180,Indie,2015,Sports
431180,Rpg,2015,Sports
431180,Simulation,2015,Sports
456891,Indie,2016,Colorful
456891,Rpg,2016,Colorful
456891,Strategy,2016,Colorful
453980,Casual,2016,Gore
453980,Indie,2016,Gore
447740,Adventure,2016,Character Customization
447740,Indie,2016,Character Customization
447740,Rpg,2016,Character Customization
440920,Strategy,2016,Casual
440915,Strategy,2016,Action
375450,Strategy,2016,Kickstarter
440912,Strategy,2016,Action
431230,Adventure,2016,Sports
431230,Indie,2016,Sports
431230,Strategy,2016,Sports
448270,Adventure,2016,Casual
448270,Indie,2016,Casual
448270,Strategy,2016,Casual
337720,Adventure,2016,Casual
337720,Indie,2016,Casual
401640,Adventure,2016,Survival
401640,Casual,2016,Survival
401640,Indie,2016,Survival
351940,Adventure,2016,Runner
351940,Casual,2016,Runner
351940,Indie,2016,Runner
447780,Adventure,2016,Fantasy
433000,Adventure,2016,Indie
433000,Casual,2016,Indie
447800,Adventure,2016,Racing
424370,Action,2016,Great Soundtrack
424370,Adventure,2016,Great Soundtrack
424370,Indie,2016,Great Soundtrack
424370,Rpg,2016,Great Soundtrack
424370,Early access,2016,Great Soundtrack
446882,Action,2016,Strategy
446882,Casual,2016,Strategy
446882,Indie,2016,Strategy
453360,Action,2016,Simulation
453360,Adventure,2016,Simulation
366180,Action,2015,Dungeon Crawler
366180,Adventure,2015,Dungeon Crawler
366180,Casual,2015,Dungeon Crawler
366180,Indie,2015,Dungeon Crawler
428312,Action,2016,Multiplayer
428312,Adventure,2016,Multiplayer
428311,Action,2016,Multiplayer
428311,Adventure,2016,Multiplayer
428310,Action,2016,Multiplayer
428310,Adventure,2016,Multiplayer
433670,Simulation,2016,Action
440090,Action,2016,Indie
448470,Casual,2016,Funny
448470,Indie,2016,Funny
398890,Casual,2016,Funny
398890,Indie,2016,Funny
398890,Simulation,2016,Funny
398890,Early access,2016,Funny
449400,Casual,2016,Casual
449400,Indie,2016,Casual
448760,Casual,2016,Simulation
448760,Indie,2016,Simulation
455490,Adventure,2016,Design & Illustration
455490,Indie,2016,Design & Illustration
455490,Simulation,2016,Design & Illustration
404090,Rpg,2016,RPG
435870,Rpg,2016,Indie
388210,Adventure,2016,Horror
454430,Action,2014,Adventure
454430,Indie,2014,Adventure
418250,Simulation,2016,Sandbox
418250,Strategy,2016,Sandbox
402430,Indie,2016,RPGMaker
402430,Simulation,2016,RPGMaker
402430,Sports,2016,RPGMaker
402430,Strategy,2016,RPGMaker
446780,Action,2016,Indie
446780,Adventure,2016,Indie
446780,Indie,2016,Indie
450790,Action,2016,Indie
450120,Simulation,1995,Simulation
450120,Strategy,1995,Simulation
450140,Strategy,1998,Sports
427510,Action,2016,Massively Multiplayer
427510,Adventure,2016,Massively Multiplayer
436585,Casual,2016,Horror
436585,Simulation,2016,Horror
411750,Indie,2016,Replay Value
411750,Simulation,2016,Replay Value
436586,Casual,2016,Horror
436586,Simulation,2016,Horror
397090,Adventure,2016,Action
397090,Casual,2016,Action
397090,Indie,2016,Action
397090,Rpg,2016,Action
447850,Adventure,2016,Casual
447850,Casual,2016,Casual
447850,Indie,2016,Casual
436480,Action,2016,Female Protagonist
436480,Indie,2016,Female Protagonist
436480,Simulation,2016,Female Protagonist
436480,Strategy,2016,Female Protagonist
436480,Early access,2016,Female Protagonist
432180,Adventure,2015,Casual
432180,Indie,2015,Casual
451130,Action,2016,Music
451130,Adventure,2016,Music
451130,Free to play,2016,Music
451130,Massively multiplayer,2016,Music
451130,Rpg,2016,Music
440020,Indie,2016,Physics
440020,Rpg,2016,Physics
453350,Action,2016,Indie
453350,Adventure,2016,Indie
453350,Indie,2016,Indie
427970,Action,2016,Level Editor
427970,Indie,2016,Level Editor
427970,Rpg,2016,Level Editor
427970,Strategy,2016,Level Editor
427970,Early access,2016,Level Editor
454670,Action,2016,Card Game
454670,Casual,2016,Card Game
454670,Indie,2016,Card Game
455530,Adventure,2016,Casual
455530,Casual,2016,Casual
455530,Indie,2016,Casual
455530,Simulation,2016,Casual
453740,Action,2016,Indie
432660,Action,2016,Arcade
432660,Adventure,2016,Arcade
432660,Indie,2016,Arcade
444760,Indie,2016,Puzzle
444760,Simulation,2016,Puzzle
444760,Strategy,2016,Puzzle
455900,Action,2016,Strategy
455900,Adventure,2016,Strategy
455900,Indie,2016,Strategy
431450,Action,2016,Pixel Graphics
431450,Indie,2016,Pixel Graphics
431450,Early access,2016,Pixel Graphics
369280,Casual,2012,Strategy
417851,Action,2016,Simulation
417851,Rpg,2016,Simulation
387340,Action,2016,Action
387340,Rpg,2016,Action
417850,Action,2016,Simulation
417850,Rpg,2016,Simulation
453390,Adventure,2016,Building
453390,Casual,2016,Building
317530,Action,2016,Free to Play
317530,Indie,2016,Free to Play
440100,Adventure,2016,Simulation
440100,Casual,2016,Simulation
440100,Indie,2016,Simulation
411510,Racing,2016,Third Person
411510,Simulation,2016,Third Person
411510,Sports,2016,Third Person
408690,Racing,2016,Atmospheric
408690,Simulation,2016,Atmospheric
408690,Sports,2016,Atmospheric
449990,Casual,2016,Strategy
449990,Indie,2016,Strategy
418190,Casual,2016,Free to Play
418190,Indie,2016,Free to Play
418190,Rpg,2016,Free to Play
417310,Casual,2016,Indie
417310,Indie,2016,Indie
451670,Action,2016,Horror
451670,Casual,2016,Horror
451670,Indie,2016,Horror
451670,Simulation,2016,Horror
451670,Strategy,2016,Horror
439710,Indie,2016,Indie
439710,Rpg,2016,Indie
439710,Strategy,2016,Indie
448530,Indie,2016,2D
455470,Adventure,2016,Strategy
455470,Indie,2016,Strategy
455470,Massively multiplayer,2016,Strategy
424830,Action,2016,Adventure
424830,Indie,2016,Adventure
406690,Action,2016,Adventure
406690,Indie,2016,Adventure
406690,Early access,2016,Adventure
428410,Action,2016,Strategy
